Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2014;506856;514812
01-06-2014;496477;501069
02-06-2014;557662;549976
03-06-2014;568532;554867
04-06-2014;574059;561435
05-06-2014;573320;566031
06-06-2014;574634;568818
07-06-2014;520395;526038
08-06-2014;502289;511029
09-06-2014;560913;553911
10-06-2014;558896;549266
11-06-2014;555448;540244
12-06-2014;511568;500091
13-06-2014;515750;500174
14-06-2014;516287;499118
15-06-2014;512217;501197
16-06-2014;562423;543386
17-06-2014;567674;546548
18-06-2014;573898;556300
19-06-2014;569899;558018
20-06-2014;579178;550346
21-06-2014;544569;522877
22-06-2014;529725;508437
23-06-2014;572073;553687
24-06-2014;568738;555196
25-06-2014;577650;556907
26-06-2014;590219;557044
27-06-2014;590245;563903
28-06-2014;548507;537969
29-06-2014;524537;513560
