Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2017;256231;226223
01-09-2017;247630;223318
02-09-2017;254602;218587
03-09-2017;253239;218757
04-09-2017;273606;230143
05-09-2017;278689;232047
06-09-2017;281564;235541
07-09-2017;277278;237885
08-09-2017;274906;236799
09-09-2017;280137;229052
10-09-2017;279351;225091
11-09-2017;275943;236591
12-09-2017;271592;236636
13-09-2017;275015;239774
14-09-2017;271621;239979
15-09-2017;273377;241829
16-09-2017;273173;233805
17-09-2017;272427;229064
18-09-2017;281741;244760
19-09-2017;281874;247826
20-09-2017;287791;245951
21-09-2017;292216;246184
22-09-2017;294691;246305
23-09-2017;302452;237611
24-09-2017;312019;232367
25-09-2017;310928;244706
26-09-2017;314693;248525
27-09-2017;317030;250234
28-09-2017;315807;249212
29-09-2017;321408;251813
