Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2013;688660;701180
02-10-2013;687855;707047
03-10-2013;702062;711807
04-10-2013;704022;716031
05-10-2013;693956;698604
06-10-2013;684341;693857
07-10-2013;713410;721755
08-10-2013;715448;722766
09-10-2013;706287;713112
10-10-2013;697882;714813
11-10-2013;693111;712454
12-10-2013;689864;703747
13-10-2013;683473;694246
14-10-2013;698593;723355
15-10-2013;693566;722018
16-10-2013;697039;725415
17-10-2013;706828;725757
18-10-2013;719612;729014
19-10-2013;705532;717324
20-10-2013;687260;704896
21-10-2013;722455;726514
22-10-2013;727764;734820
23-10-2013;734397;734594
24-10-2013;734327;740657
25-10-2013;726154;742904
26-10-2013;706544;720054
27-10-2013;700114;709379
28-10-2013;727438;732949
29-10-2013;727796;730059
30-10-2013;720296;727961
