Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2014;560694;528477
01-09-2014;608080;567732
02-09-2014;631259;577946
03-09-2014;637926;581602
04-09-2014;641002;574809
05-09-2014;631530;571690
06-09-2014;597808;537039
07-09-2014;575989;526583
08-09-2014;612624;569174
09-09-2014;626440;569885
10-09-2014;627990;572248
11-09-2014;627844;569423
12-09-2014;621128;568148
13-09-2014;574421;536841
14-09-2014;583389;538521
15-09-2014;623158;577612
16-09-2014;637720;577844
17-09-2014;622452;582790
18-09-2014;618707;594871
19-09-2014;617317;595807
20-09-2014;570296;558918
21-09-2014;565291;546578
22-09-2014;614255;589740
23-09-2014;639391;597625
24-09-2014;649532;612771
25-09-2014;648296;616335
26-09-2014;640398;612971
27-09-2014;612710;580441
28-09-2014;600847;568042
29-09-2014;668641;617075
