Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2014;334107;303162
01-04-2014;329902;309182
02-04-2014;328753;312044
03-04-2014;325697;310532
04-04-2014;327701;309059
05-04-2014;322646;294048
06-04-2014;312638;279734
07-04-2014;330555;304997
08-04-2014;317758;303116
09-04-2014;312794;300424
10-04-2014;313089;303237
11-04-2014;314117;301395
12-04-2014;321755;284281
13-04-2014;307173;272239
14-04-2014;331506;299976
15-04-2014;310004;297848
16-04-2014;294864;292749
17-04-2014;292879;291612
18-04-2014;295540;285872
19-04-2014;268281;265241
20-04-2014;248203;244399
21-04-2014;266047;270065
22-04-2014;276791;268890
23-04-2014;287366;272659
24-04-2014;300802;278140
25-04-2014;306534;281319
26-04-2014;293796;264620
27-04-2014;282148;250765
28-04-2014;284702;269137
29-04-2014;275905;262489
