Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2020;265909;226639
01-09-2020;266899;228315
02-09-2020;271111;228128
03-09-2020;264238;228197
04-09-2020;262942;227358
05-09-2020;262426;221008
06-09-2020;261861;218516
07-09-2020;262350;226902
08-09-2020;257852;229328
09-09-2020;259685;229715
10-09-2020;257903;232178
11-09-2020;257646;230676
12-09-2020;270125;228709
13-09-2020;271394;225089
14-09-2020;281111;232893
15-09-2020;296367;236478
16-09-2020;294049;239532
17-09-2020;296639;242526
18-09-2020;295361;247434
19-09-2020;290183;239347
20-09-2020;303676;238020
21-09-2020;296327;244271
22-09-2020;297804;243715
23-09-2020;293216;241037
24-09-2020;293646;238360
25-09-2020;284610;236440
26-09-2020;289848;230124
27-09-2020;273276;225529
28-09-2020;276681;234053
29-09-2020;278248;237180
