Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2012;618526;576844
02-01-2012;640152;588872
03-01-2012;670729;611396
04-01-2012;687654;619272
05-01-2012;691707;620799
06-01-2012;694328;621406
07-01-2012;665503;600789
08-01-2012;690536;611771
09-01-2012;718485;639878
10-01-2012;747471;684121
11-01-2012;769252;694191
12-01-2012;765110;696666
13-01-2012;762194;696994
14-01-2012;697733;650008
15-01-2012;688425;647716
16-01-2012;754841;702500
17-01-2012;780210;711858
18-01-2012;795486;721205
19-01-2012;802324;726155
20-01-2012;801367;735563
21-01-2012;785026;697959
22-01-2012;755753;689548
23-01-2012;811999;759854
24-01-2012;831906;766240
25-01-2012;844772;770798
26-01-2012;841549;774578
27-01-2012;830824;776468
28-01-2012;801842;731330
29-01-2012;781188;714666
30-01-2012;838516;773383
