Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2020;2836334;2810470
01-04-2020;2824519;2788812
02-04-2020;2827876;2791717
03-04-2020;2802853;2770082
04-04-2020;2781982;2750535
05-04-2020;2779802;2744303
06-04-2020;2833963;2805415
07-04-2020;2824837;2800673
08-04-2020;2828639;2804804
09-04-2020;2815319;2785285
10-04-2020;2801446;2783512
11-04-2020;2779294;2757517
12-04-2020;2740336;2723970
13-04-2020;2796761;2785666
14-04-2020;2794665;2784051
15-04-2020;2808173;2792629
16-04-2020;2839837;2819534
17-04-2020;2819938;2802578
18-04-2020;2793356;2769806
19-04-2020;2691433;2672152
20-04-2020;2776212;2756504
21-04-2020;2774114;2755101
22-04-2020;2762645;2747079
23-04-2020;2767420;2742542
24-04-2020;2769550;2740722
25-04-2020;2721355;2691579
26-04-2020;2657113;2629292
27-04-2020;2715142;2691316
28-04-2020;2705425;2682438
29-04-2020;2696447;2672103
