Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2019;316854;313935
02-03-2019;313340;305664
03-03-2019;309450;301970
04-03-2019;318727;311698
05-03-2019;312400;304688
06-03-2019;308560;299261
07-03-2019;299002;296920
08-03-2019;285250;282694
09-03-2019;280777;278105
10-03-2019;280944;277190
11-03-2019;293597;287002
12-03-2019;292350;286624
13-03-2019;298738;292033
14-03-2019;300655;294608
15-03-2019;298203;298980
16-03-2019;296437;288175
17-03-2019;292558;285639
18-03-2019;296217;290260
19-03-2019;295919;288357
20-03-2019;289442;288612
21-03-2019;291131;289252
22-03-2019;288942;289660
23-03-2019;282960;287281
24-03-2019;278790;287237
25-03-2019;287330;288385
26-03-2019;290711;283473
27-03-2019;297295;285505
28-03-2019;296558;292714
29-03-2019;297866;290990
30-03-2019;281716;283711
