Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2013;302517;312200
02-10-2013;311745;315528
03-10-2013;306503;318520
04-10-2013;311179;321070
05-10-2013;285392;299951
06-10-2013;283615;288332
07-10-2013;303869;314398
08-10-2013;306080;313592
09-10-2013;310661;310746
10-10-2013;310914;311865
11-10-2013;311486;311238
12-10-2013;295372;294043
13-10-2013;289220;281460
14-10-2013;309338;312478
15-10-2013;311606;312030
16-10-2013;320126;316958
17-10-2013;315830;317662
18-10-2013;318414;317855
19-10-2013;304640;299992
20-10-2013;297582;286554
21-10-2013;315115;318643
22-10-2013;312477;322568
23-10-2013;324436;325437
24-10-2013;327065;329245
25-10-2013;322524;327513
26-10-2013;307953;305102
27-10-2013;297822;294741
28-10-2013;312864;317918
29-10-2013;311283;318042
30-10-2013;311699;311441
