Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2017;559901;556023
02-10-2017;568031;564604
03-10-2017;570735;562102
04-10-2017;569172;562565
05-10-2017;566930;566901
06-10-2017;563981;568721
07-10-2017;557265;562821
08-10-2017;560429;562164
09-10-2017;570211;572325
10-10-2017;564255;571145
11-10-2017;570594;574047
12-10-2017;571642;574772
13-10-2017;577178;575907
14-10-2017;576330;570647
15-10-2017;569819;564309
16-10-2017;576854;574832
17-10-2017;569016;570870
18-10-2017;566179;570339
19-10-2017;564823;570064
20-10-2017;565486;571829
21-10-2017;561101;564885
22-10-2017;560137;561866
23-10-2017;563466;569623
24-10-2017;563721;572606
25-10-2017;567678;577860
26-10-2017;574988;583906
27-10-2017;576609;585033
28-10-2017;566616;574032
29-10-2017;565407;572148
30-10-2017;574802;585829
