Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2019;653355;648982
02-12-2019;659416;658687
03-12-2019;656352;658132
04-12-2019;658407;661303
05-12-2019;664142;656354
06-12-2019;657998;651851
07-12-2019;646509;645608
08-12-2019;637713;635677
09-12-2019;638365;644504
10-12-2019;637230;648472
11-12-2019;644001;651896
12-12-2019;641403;650075
13-12-2019;641768;647528
14-12-2019;643297;643088
15-12-2019;647406;643478
16-12-2019;657051;656374
17-12-2019;660494;660248
18-12-2019;657211;659432
19-12-2019;651524;657333
20-12-2019;652154;656583
21-12-2019;653264;651449
22-12-2019;648007;649582
23-12-2019;656303;663249
24-12-2019;658813;666527
25-12-2019;662037;665028
26-12-2019;673014;666294
27-12-2019;681166;678172
28-12-2019;685201;681590
29-12-2019;674975;677178
30-12-2019;653502;671799
