Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2012;2500181;2476454
01-09-2012;2400712;2373000
02-09-2012;2388027;2359382
03-09-2012;2504149;2481296
04-09-2012;2522351;2488594
05-09-2012;2512590;2483513
06-09-2012;2519575;2489638
07-09-2012;2530075;2501177
08-09-2012;2443858;2405142
09-09-2012;2414404;2378927
10-09-2012;2546007;2519583
11-09-2012;2539212;2513671
12-09-2012;2545335;2513669
13-09-2012;2545897;2513606
14-09-2012;2542405;2514564
15-09-2012;2463542;2418662
16-09-2012;2421772;2385185
17-09-2012;2569200;2531512
18-09-2012;2578770;2545789
19-09-2012;2573497;2540133
20-09-2012;2583613;2544630
21-09-2012;2579007;2544052
22-09-2012;2510213;2459392
23-09-2012;2485164;2432912
24-09-2012;2624562;2584214
25-09-2012;2649374;2604478
26-09-2012;2655414;2609970
27-09-2012;2656647;2611872
28-09-2012;2635100;2599419
29-09-2012;2538152;2497638
