Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2011;211305;239869
02-08-2011;208315;237318
03-08-2011;207372;228584
04-08-2011;208619;220084
05-08-2011;204304;210177
06-08-2011;186690;195733
07-08-2011;185851;191404
08-08-2011;201947;209095
09-08-2011;200324;213795
10-08-2011;207360;216471
11-08-2011;199317;220504
12-08-2011;202361;220907
13-08-2011;194141;213616
14-08-2011;190035;206411
15-08-2011;207026;219796
16-08-2011;210865;220972
17-08-2011;212876;217421
18-08-2011;205788;213859
19-08-2011;202925;207695
20-08-2011;188124;197379
21-08-2011;181226;193003
22-08-2011;196174;201816
23-08-2011;194701;201041
24-08-2011;185829;200491
25-08-2011;184115;199924
26-08-2011;189485;197285
27-08-2011;186680;188318
28-08-2011;187979;183272
29-08-2011;198175;196957
30-08-2011;205877;200139
