Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2018;321628;283981
01-11-2018;300804;274271
02-11-2018;295972;270486
03-11-2018;309682;262062
04-11-2018;304061;255503
05-11-2018;310339;260238
06-11-2018;311052;270430
07-11-2018;313242;272822
08-11-2018;307842;272743
09-11-2018;319153;277572
10-11-2018;335131;273321
11-11-2018;331185;270877
12-11-2018;339825;283311
13-11-2018;342964;288122
14-11-2018;347485;282557
15-11-2018;345798;280709
16-11-2018;345745;280524
17-11-2018;353423;273004
18-11-2018;361983;270835
19-11-2018;367385;285177
20-11-2018;366777;286693
21-11-2018;352842;287579
22-11-2018;352100;290202
23-11-2018;354590;291581
24-11-2018;350730;282328
25-11-2018;347851;279229
26-11-2018;356377;294987
27-11-2018;357644;299250
28-11-2018;358484;301962
29-11-2018;363540;304499
