Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2015;609780;613077
02-08-2015;588275;611113
03-08-2015;626149;626149
04-08-2015;627866;625392
05-08-2015;630607;624278
06-08-2015;636284;627678
07-08-2015;636242;632222
08-08-2015;621677;621275
09-08-2015;614303;617686
10-08-2015;641828;634586
11-08-2015;644915;634458
12-08-2015;647344;627165
13-08-2015;638847;627704
14-08-2015;627804;628284
15-08-2015;628415;617234
16-08-2015;611273;612968
17-08-2015;636500;640476
18-08-2015;641662;640484
19-08-2015;640683;637661
20-08-2015;644113;636910
21-08-2015;649796;637994
22-08-2015;627363;618392
23-08-2015;607288;617716
24-08-2015;646384;646453
25-08-2015;655564;650882
26-08-2015;662298;648503
27-08-2015;653242;647735
28-08-2015;650842;649083
29-08-2015;639936;639322
30-08-2015;632425;644881
