Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2014;345350;294418
02-12-2014;340615;295533
03-12-2014;314687;294472
04-12-2014;330068;292090
05-12-2014;340430;292507
06-12-2014;333462;281594
07-12-2014;336790;274808
08-12-2014;333061;285122
09-12-2014;333149;285718
10-12-2014;329518;284691
11-12-2014;335044;287342
12-12-2014;327632;285890
13-12-2014;326295;276009
14-12-2014;324944;269741
15-12-2014;333289;283924
16-12-2014;332692;283895
17-12-2014;328729;282963
18-12-2014;329333;283535
19-12-2014;336087;287044
20-12-2014;325986;276738
21-12-2014;326571;271676
22-12-2014;338921;288116
23-12-2014;336299;293487
24-12-2014;336704;297379
25-12-2014;330446;301734
26-12-2014;335589;302555
27-12-2014;336808;291396
28-12-2014;342303;289309
29-12-2014;343809;306385
30-12-2014;341760;306684
