Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2013;121259;112130
30-01-2013;121864;112718
31-01-2013;119468;110382
01-02-2013;117738;108529
02-02-2013;116044;107100
03-02-2013;116394;107332
04-02-2013;118369;109263
05-02-2013;117734;108737
06-02-2013;118033;109245
07-02-2013;120260;111411
08-02-2013;119271;110369
09-02-2013;118656;109750
10-02-2013;117156;108368
11-02-2013;119267;110407
12-02-2013;120120;111310
13-02-2013;118796;109893
14-02-2013;117678;108820
15-02-2013;117935;109091
16-02-2013;117889;108978
17-02-2013;117787;108401
18-02-2013;119133;109721
19-02-2013;118907;109844
20-02-2013;119872;110781
21-02-2013;119170;110265
22-02-2013;117892;108957
23-02-2013;115600;106558
24-02-2013;115667;106703
25-02-2013;118230;109586
26-02-2013;117293;108773
27-02-2013;114859;105767
