Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2018;2864396;2841586
02-01-2018;2951077;2906023
03-01-2018;3027392;2971587
04-01-2018;3066054;3013183
05-01-2018;3100506;3048717
06-01-2018;3104355;3052300
07-01-2018;3031709;2989860
08-01-2018;3102922;3053365
09-01-2018;3212840;3196386
10-01-2018;3230928;3218398
11-01-2018;3249864;3236869
12-01-2018;3287690;3272147
13-01-2018;3264673;3220933
14-01-2018;3237998;3194876
15-01-2018;3347474;3324146
16-01-2018;3335014;3317909
17-01-2018;3343351;3326734
18-01-2018;3353566;3336832
19-01-2018;3361286;3343900
20-01-2018;3323802;3271850
21-01-2018;3282689;3238457
22-01-2018;3400634;3383919
23-01-2018;3422311;3403742
24-01-2018;3434894;3412342
25-01-2018;3436428;3418296
26-01-2018;3435525;3408424
27-01-2018;3349940;3299331
28-01-2018;3285055;3243175
29-01-2018;3371622;3351070
30-01-2018;3344252;3325964
