Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2016;256052;255753
01-06-2016;254387;256620
02-06-2016;247697;257255
03-06-2016;243996;253198
04-06-2016;233994;238232
05-06-2016;227950;232466
06-06-2016;226744;255799
07-06-2016;230578;256497
08-06-2016;240277;260212
09-06-2016;240755;260302
10-06-2016;232920;255727
11-06-2016;225135;239609
12-06-2016;222374;228651
13-06-2016;226047;232304
14-06-2016;233794;251223
15-06-2016;234539;256851
16-06-2016;241988;262328
17-06-2016;251150;262201
18-06-2016;236153;245103
19-06-2016;230609;240390
20-06-2016;250681;270387
21-06-2016;246397;275070
22-06-2016;243084;276787
23-06-2016;244010;272877
24-06-2016;235516;264178
25-06-2016;224343;247676
26-06-2016;223084;239753
27-06-2016;251286;265090
28-06-2016;235752;260992
29-06-2016;227550;261361
