Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2013;499468;517655
02-05-2013;504152;526231
03-05-2013;499013;526697
04-05-2013;498185;527444
05-05-2013;492235;519923
06-05-2013;502993;533717
07-05-2013;503871;534380
08-05-2013;500441;526678
09-05-2013;485112;506759
10-05-2013;490026;511289
11-05-2013;496516;518538
12-05-2013;500565;526460
13-05-2013;511974;539140
14-05-2013;510996;536341
15-05-2013;506644;534040
16-05-2013;503469;532218
17-05-2013;502101;534319
18-05-2013;495088;528001
19-05-2013;486123;521145
20-05-2013;495694;531550
21-05-2013;503474;528396
22-05-2013;509021;530572
23-05-2013;504060;526913
24-05-2013;495238;522854
25-05-2013;489558;514453
26-05-2013;487001;510720
27-05-2013;493225;522215
28-05-2013;496365;519923
29-05-2013;493247;515321
30-05-2013;494126;516407
