Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2019;262448;266338
02-08-2019;264995;265637
03-08-2019;249510;252330
04-08-2019;241050;246858
05-08-2019;255250;267084
06-08-2019;267411;269548
07-08-2019;263712;265577
08-08-2019;267696;267031
09-08-2019;264751;267998
10-08-2019;251728;255089
11-08-2019;244259;249433
12-08-2019;271447;272264
13-08-2019;258876;273175
14-08-2019;268078;275238
15-08-2019;263598;276625
16-08-2019;256574;277747
17-08-2019;255815;264502
18-08-2019;249075;255977
19-08-2019;271629;281142
20-08-2019;278950;283856
21-08-2019;283294;284884
22-08-2019;273490;284465
23-08-2019;284079;283564
24-08-2019;275302;264971
25-08-2019;267159;256063
26-08-2019;277116;273432
27-08-2019;270958;278308
28-08-2019;275704;279561
29-08-2019;271403;277320
30-08-2019;265160;273214
