Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2011;2415422;2364295
01-06-2011;2419598;2368951
02-06-2011;2427572;2377820
03-06-2011;2426509;2371563
04-06-2011;2318722;2256003
05-06-2011;2267661;2209681
06-06-2011;2397151;2349357
07-06-2011;2409201;2361447
08-06-2011;2427261;2376748
09-06-2011;2423097;2378377
10-06-2011;2408160;2365752
11-06-2011;2288766;2245721
12-06-2011;2215535;2178526
13-06-2011;2267757;2228635
14-06-2011;2410294;2369264
15-06-2011;2426487;2383179
16-06-2011;2418744;2368131
17-06-2011;2406879;2360234
18-06-2011;2312674;2262013
19-06-2011;2280585;2224808
20-06-2011;2431025;2378001
21-06-2011;2425078;2367591
22-06-2011;2421799;2357336
23-06-2011;2421845;2360213
24-06-2011;2414218;2354280
25-06-2011;2302617;2255816
26-06-2011;2256010;2215964
27-06-2011;2399491;2355465
28-06-2011;2422826;2372358
29-06-2011;2416697;2376733
