Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2017;652031;650936
30-01-2017;666984;660787
31-01-2017;654404;655705
01-02-2017;646178;647141
02-02-2017;636786;644175
03-02-2017;633577;643374
04-02-2017;614329;637920
05-02-2017;621699;635401
06-02-2017;642054;646725
07-02-2017;635680;649624
08-02-2017;633855;647513
09-02-2017;633166;646476
10-02-2017;648929;648706
11-02-2017;640627;643920
12-02-2017;642207;648787
13-02-2017;650388;660503
14-02-2017;645750;656256
15-02-2017;656234;657102
16-02-2017;657714;657824
17-02-2017;657904;654136
18-02-2017;637785;642369
19-02-2017;630517;637862
20-02-2017;631740;642220
21-02-2017;630132;636746
22-02-2017;616801;624904
23-02-2017;576853;602719
24-02-2017;588357;600822
25-02-2017;591517;602046
26-02-2017;588586;599678
27-02-2017;605912;610783
