Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2014;2707676;2688354
02-10-2014;2747798;2725825
03-10-2014;2770005;2745135
04-10-2014;2689801;2651361
05-10-2014;2674108;2637856
06-10-2014;2810843;2780895
07-10-2014;2826350;2795352
08-10-2014;2840500;2800739
09-10-2014;2856973;2813510
10-10-2014;2837959;2804489
11-10-2014;2729343;2684817
12-10-2014;2684717;2642285
13-10-2014;2808983;2775447
14-10-2014;2813200;2783154
15-10-2014;2835830;2803936
16-10-2014;2864687;2827104
17-10-2014;2894660;2860122
18-10-2014;2853127;2803361
19-10-2014;2832300;2795209
20-10-2014;2979617;2956924
21-10-2014;2991695;2965374
22-10-2014;3018415;2988992
23-10-2014;3050549;3017881
24-10-2014;3070990;3041224
25-10-2014;2998265;2958556
26-10-2014;2959353;2919000
27-10-2014;3071864;3040229
28-10-2014;3065186;3025195
29-10-2014;3025809;2989838
30-10-2014;3001865;2968359
