Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2014;81427;67107
01-09-2014;77647;67048
02-09-2014;79334;68708
03-09-2014;79611;69664
04-09-2014;80136;70700
05-09-2014;76085;69120
06-09-2014;74683;67077
07-09-2014;72080;64473
08-09-2014;77029;69143
09-09-2014;76747;68897
10-09-2014;75142;67256
11-09-2014;75994;68267
12-09-2014;76661;68966
13-09-2014;74441;66478
14-09-2014;74764;66845
15-09-2014;77998;69717
16-09-2014;78334;70221
17-09-2014;80509;72080
18-09-2014;78085;69824
19-09-2014;77560;69252
20-09-2014;76119;68105
21-09-2014;77945;69634
22-09-2014;79530;71189
23-09-2014;80038;71730
24-09-2014;80527;72549
25-09-2014;80236;72383
26-09-2014;80141;72169
27-09-2014;81451;73427
28-09-2014;81700;73571
29-09-2014;85018;77142
