Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2012;78177;74170
02-05-2012;79201;75116
03-05-2012;79492;75565
04-05-2012;77224;73143
05-05-2012;81212;77137
06-05-2012;78299;74311
07-05-2012;78207;74438
08-05-2012;78986;75369
09-05-2012;77239;73644
10-05-2012;76540;72836
11-05-2012;78240;74637
12-05-2012;74660;70966
13-05-2012;73013;69394
14-05-2012;76082;72462
15-05-2012;76207;72778
16-05-2012;74714;71785
17-05-2012;74812;71051
18-05-2012;72799;68487
19-05-2012;72927;67920
20-05-2012;77808;68661
21-05-2012;75685;69280
22-05-2012;77331;68378
23-05-2012;77951;69855
24-05-2012;76751;68580
25-05-2012;77584;69231
26-05-2012;78004;67715
27-05-2012;80672;70556
28-05-2012;78814;70457
29-05-2012;78119;69363
30-05-2012;77400;68952
