Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2018;2542448;2493657
02-07-2018;2617897;2588885
03-07-2018;2593856;2565503
04-07-2018;2574391;2554531
05-07-2018;2564181;2545192
06-07-2018;2561241;2538473
07-07-2018;2487831;2461072
08-07-2018;2469793;2439802
09-07-2018;2592026;2561329
10-07-2018;2611527;2583943
11-07-2018;2627199;2599910
12-07-2018;2634695;2605067
13-07-2018;2624516;2598733
14-07-2018;2537429;2509589
15-07-2018;2497708;2471745
16-07-2018;2597292;2575762
17-07-2018;2594604;2573459
18-07-2018;2591546;2565118
19-07-2018;2600094;2569369
20-07-2018;2595482;2567344
21-07-2018;2517687;2483642
22-07-2018;2484606;2451096
23-07-2018;2578795;2546465
24-07-2018;2583512;2564414
25-07-2018;2611933;2580735
26-07-2018;2639005;2605607
27-07-2018;2668049;2629042
28-07-2018;2581923;2543500
29-07-2018;2533963;2500043
30-07-2018;2630631;2595385
