Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2020;680158;671303
01-11-2020;676033;665656
02-11-2020;697977;698024
03-11-2020;678890;693208
04-11-2020;656218;665198
05-11-2020;673730;692321
06-11-2020;677683;694694
07-11-2020;680862;673130
08-11-2020;676721;663800
09-11-2020;720130;705481
10-11-2020;739761;714649
11-11-2020;753203;727245
12-11-2020;765814;732439
13-11-2020;758554;732017
14-11-2020;733661;706034
15-11-2020;712590;697680
16-11-2020;762339;742492
17-11-2020;776895;759081
18-11-2020;784527;772140
19-11-2020;775969;771155
20-11-2020;768237;768711
21-11-2020;741869;732306
22-11-2020;728535;725229
23-11-2020;758588;759759
24-11-2020;771127;751418
25-11-2020;776628;751779
26-11-2020;793580;754217
27-11-2020;774195;755914
28-11-2020;776945;726990
29-11-2020;227374;214822
