Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2019;313011;315137
30-01-2019;311341;317278
31-01-2019;309372;316971
01-02-2019;301024;315902
02-02-2019;291927;307824
03-02-2019;292233;301789
04-02-2019;303663;314456
05-02-2019;301688;312592
06-02-2019;302805;316149
07-02-2019;305284;317758
08-02-2019;305658;320239
09-02-2019;298068;312948
10-02-2019;305645;307338
11-02-2019;310367;315209
12-02-2019;305623;312985
13-02-2019;305924;314214
14-02-2019;309193;315332
15-02-2019;317285;316629
16-02-2019;308107;312676
17-02-2019;288830;304590
18-02-2019;302409;310746
19-02-2019;305366;310645
20-02-2019;314010;314685
21-02-2019;319412;313134
22-02-2019;305779;313603
23-02-2019;301476;305890
24-02-2019;304945;307217
25-02-2019;315918;319969
26-02-2019;314420;320672
27-02-2019;314730;321184
