Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2015;547818;541827
02-07-2015;550939;550219
03-07-2015;555667;544482
04-07-2015;535039;518982
05-07-2015;542572;514284
06-07-2015;579479;548711
07-07-2015;576200;550105
08-07-2015;583053;549356
09-07-2015;580343;560807
10-07-2015;584520;555875
11-07-2015;537410;514627
12-07-2015;529801;508148
13-07-2015;570247;546699
14-07-2015;579168;551145
15-07-2015;583803;547698
16-07-2015;576691;549379
17-07-2015;568535;547449
18-07-2015;537025;513824
19-07-2015;524267;506366
20-07-2015;575434;549879
21-07-2015;585879;553005
22-07-2015;571640;554148
23-07-2015;576518;549008
24-07-2015;573797;551764
25-07-2015;547857;522740
26-07-2015;541141;515536
27-07-2015;576174;564563
28-07-2015;598656;566638
29-07-2015;600602;561731
30-07-2015;588301;561207
