Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2011;3197191;3137092
02-12-2011;3206824;3152230
03-12-2011;3116174;3044860
04-12-2011;3072785;2994523
05-12-2011;3193852;3125015
06-12-2011;3181589;3117672
07-12-2011;3186510;3122163
08-12-2011;3208596;3143203
09-12-2011;3216523;3154741
10-12-2011;3137980;3056721
11-12-2011;3097068;3013200
12-12-2011;3249982;3177120
13-12-2011;3243741;3175399
14-12-2011;3265944;3204170
15-12-2011;3276851;3210542
16-12-2011;3264106;3200373
17-12-2011;3171050;3091450
18-12-2011;3128836;3049818
19-12-2011;3269375;3196190
20-12-2011;3274093;3201744
21-12-2011;3283269;3205867
22-12-2011;3260794;3191387
23-12-2011;3262386;3187092
24-12-2011;3155671;3072438
25-12-2011;3094088;3030982
26-12-2011;3258933;3197883
27-12-2011;3229157;3177656
28-12-2011;3182845;3135110
29-12-2011;3165545;3121203
30-12-2011;3098226;3058156
