Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2013;300120;296663
01-04-2013;325399;320569
02-04-2013;318473;314922
03-04-2013;313165;312476
04-04-2013;315791;309433
05-04-2013;301970;303625
06-04-2013;285030;285222
07-04-2013;298558;275208
08-04-2013;313501;306951
09-04-2013;311887;308908
10-04-2013;311245;308809
11-04-2013;314844;310528
12-04-2013;311826;309202
13-04-2013;308153;291088
14-04-2013;312480;280333
15-04-2013;323213;304167
16-04-2013;322059;303362
17-04-2013;330675;298703
18-04-2013;321757;293223
19-04-2013;315526;285077
20-04-2013;300660;265266
21-04-2013;298545;256267
22-04-2013;318841;286304
23-04-2013;304837;290333
24-04-2013;297951;287355
25-04-2013;307731;290212
26-04-2013;302065;289452
27-04-2013;302972;272860
28-04-2013;291147;258520
29-04-2013;295325;282300
