Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2014;86523;79084
02-10-2014;89663;81894
03-10-2014;90166;82341
04-10-2014;88811;80778
05-10-2014;86699;78917
06-10-2014;90491;82646
07-10-2014;88316;80707
08-10-2014;87416;78823
09-10-2014;89165;80418
10-10-2014;90422;81641
11-10-2014;92159;82326
12-10-2014;90155;81002
13-10-2014;93572;84567
14-10-2014;94509;85782
15-10-2014;93333;84350
16-10-2014;93508;84535
17-10-2014;93425;84502
18-10-2014;93039;84087
19-10-2014;91642;82496
20-10-2014;96269;87085
21-10-2014;100564;91339
22-10-2014;100042;90837
23-10-2014;100077;91066
24-10-2014;96798;87841
25-10-2014;95797;86725
26-10-2014;97561;88840
27-10-2014;102154;93178
28-10-2014;101073;91959
29-10-2014;100201;91109
30-10-2014;100423;91171
