Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2012;272391;310331
31-01-2012;284052;317587
01-02-2012;289838;319818
02-02-2012;286751;317448
03-02-2012;284476;319369
04-02-2012;273170;309352
05-02-2012;263607;302418
06-02-2012;275625;316747
07-02-2012;278577;324036
08-02-2012;285210;323500
09-02-2012;280711;325708
10-02-2012;278748;327556
11-02-2012;264477;316741
12-02-2012;256141;309848
13-02-2012;272528;315885
14-02-2012;273474;306351
15-02-2012;256948;298019
16-02-2012;251576;293982
17-02-2012;252595;293403
18-02-2012;249315;290083
19-02-2012;249353;288094
20-02-2012;261142;302705
21-02-2012;262841;302321
22-02-2012;247115;293742
23-02-2012;228707;276703
24-02-2012;234497;283787
25-02-2012;223687;273796
26-02-2012;226301;264981
27-02-2012;228642;271245
28-02-2012;228124;271777
