Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2015;358586;352526
30-01-2015;353038;347416
31-01-2015;335584;327696
01-02-2015;326727;315405
02-02-2015;347337;339287
03-02-2015;328593;335752
04-02-2015;331641;338254
05-02-2015;328409;336052
06-02-2015;331153;337376
07-02-2015;334373;325058
08-02-2015;327670;314600
09-02-2015;333784;337031
10-02-2015;328264;337050
11-02-2015;327412;340536
12-02-2015;325010;338861
13-02-2015;325440;337897
14-02-2015;311845;314598
15-02-2015;315245;308430
16-02-2015;349943;334662
17-02-2015;356027;338121
18-02-2015;363569;339682
19-02-2015;365222;340679
20-02-2015;360211;339198
21-02-2015;327218;314279
22-02-2015;314194;298376
23-02-2015;310556;295608
24-02-2015;317172;317524
25-02-2015;315636;319143
26-02-2015;315473;321026
27-02-2015;319527;322220
