Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2019;248016;212210
02-07-2019;250273;213062
03-07-2019;255409;215535
04-07-2019;255287;218488
05-07-2019;256004;219627
06-07-2019;254442;212882
07-07-2019;256437;210840
08-07-2019;255548;219653
09-07-2019;258961;222633
10-07-2019;256534;223008
11-07-2019;258722;224878
12-07-2019;258281;226320
13-07-2019;270960;219270
14-07-2019;270572;215115
15-07-2019;264988;220615
16-07-2019;260795;220101
17-07-2019;260370;221006
18-07-2019;266366;222259
19-07-2019;272055;222733
20-07-2019;270416;213537
21-07-2019;261339;209101
22-07-2019;263150;217734
23-07-2019;259649;219094
24-07-2019;264588;219251
25-07-2019;262469;219944
26-07-2019;263882;220926
27-07-2019;262410;213992
28-07-2019;260663;211664
29-07-2019;262821;218905
30-07-2019;261151;221654
