Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2014;222646;229908
02-08-2014;217353;227069
03-08-2014;219435;226126
04-08-2014;227907;237832
05-08-2014;226837;235248
06-08-2014;228131;232783
07-08-2014;229085;230223
08-08-2014;227828;236976
09-08-2014;220218;232252
10-08-2014;213051;230216
11-08-2014;221804;242522
12-08-2014;222414;239335
13-08-2014;219922;241237
14-08-2014;229703;250934
15-08-2014;234204;256076
16-08-2014;228788;250558
17-08-2014;225236;244805
18-08-2014;232887;249417
19-08-2014;230125;236049
20-08-2014;230778;229002
21-08-2014;232508;231070
22-08-2014;228506;234272
23-08-2014;219203;224757
24-08-2014;209448;216860
25-08-2014;227593;233771
26-08-2014;226358;232142
27-08-2014;226490;226875
28-08-2014;230698;232148
29-08-2014;222660;221878
30-08-2014;213858;206683
