Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2015;3318289;3243416
30-01-2015;3291797;3220862
31-01-2015;3194242;3113343
01-02-2015;3125674;3053603
02-02-2015;3207113;3167087
03-02-2015;3218876;3166227
04-02-2015;3243091;3169482
05-02-2015;3242586;3176806
06-02-2015;3258016;3195193
07-02-2015;3185879;3110151
08-02-2015;3134907;3069514
09-02-2015;3259783;3194360
10-02-2015;3258187;3190916
11-02-2015;3260325;3178283
12-02-2015;3219795;3150362
13-02-2015;3218011;3147925
14-02-2015;3123211;3041578
15-02-2015;3103971;3021202
16-02-2015;3251628;3177387
17-02-2015;3252959;3188457
18-02-2015;3273249;3193779
19-02-2015;3268938;3195896
20-02-2015;3248607;3186075
21-02-2015;3125870;3056340
22-02-2015;3039827;2974734
23-02-2015;3030703;2958970
24-02-2015;3129163;3069154
25-02-2015;3102799;3052477
26-02-2015;3102706;3049843
27-02-2015;3089125;3046092
