Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2013;76004;67011
02-07-2013;75910;67109
03-07-2013;74890;66298
04-07-2013;74367;65818
05-07-2013;74871;65941
06-07-2013;72821;63529
07-07-2013;72382;63017
08-07-2013;75850;67399
09-07-2013;75703;67319
10-07-2013;76309;67653
11-07-2013;75062;66374
12-07-2013;73048;64544
13-07-2013;70378;63485
14-07-2013;69751;63042
15-07-2013;73332;66556
16-07-2013;73930;67074
17-07-2013;72890;66136
18-07-2013;73549;66502
19-07-2013;73654;66607
20-07-2013;74667;67613
21-07-2013;73894;66692
22-07-2013;77703;68533
23-07-2013;78403;69107
24-07-2013;79509;70396
25-07-2013;77915;68702
26-07-2013;77301;68292
27-07-2013;75559;66978
28-07-2013;75559;66911
29-07-2013;76744;69097
30-07-2013;76634;68158
