Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2014;80895;68947
02-05-2014;81608;70694
03-05-2014;88276;76475
04-05-2014;88464;76062
05-05-2014;92239;79789
06-05-2014;91627;79222
07-05-2014;89370;77237
08-05-2014;88435;76399
09-05-2014;83356;71295
10-05-2014;81845;69801
11-05-2014;83111;70984
12-05-2014;88848;77092
13-05-2014;86895;75483
14-05-2014;85940;73892
15-05-2014;89474;76734
16-05-2014;87793;75408
17-05-2014;84641;71917
18-05-2014;83589;70954
19-05-2014;85010;72571
20-05-2014;83618;71471
21-05-2014;84619;72462
22-05-2014;84262;72048
23-05-2014;84972;72923
24-05-2014;82035;70318
25-05-2014;83273;71742
26-05-2014;89023;77565
27-05-2014;86678;75225
28-05-2014;86017;74492
29-05-2014;85550;73999
30-05-2014;82371;70797
