Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2020;691197;742880
31-01-2020;699718;737698
01-02-2020;686352;705345
02-02-2020;665915;697933
03-02-2020;699222;731366
04-02-2020;706515;737387
05-02-2020;718701;750319
06-02-2020;734777;762902
07-02-2020;739259;771341
08-02-2020;723801;746468
09-02-2020;703407;729163
10-02-2020;716987;751591
11-02-2020;716940;759433
12-02-2020;717922;750084
13-02-2020;713775;750084
14-02-2020;708604;746084
15-02-2020;685798;710576
16-02-2020;674962;705225
17-02-2020;702762;735204
18-02-2020;707245;730367
19-02-2020;706620;727077
20-02-2020;713930;723774
21-02-2020;704465;721117
22-02-2020;683540;688906
23-02-2020;667612;682224
24-02-2020;686936;681452
25-02-2020;709960;714905
26-02-2020;714697;730854
27-02-2020;711430;726615
28-02-2020;707758;722464
