Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2017;710700;748410
01-04-2017;727554;728351
02-04-2017;723578;728130
03-04-2017;746810;742778
04-04-2017;747834;737817
05-04-2017;744514;738151
06-04-2017;735206;730315
07-04-2017;732569;727454
08-04-2017;729786;712336
09-04-2017;707956;703901
10-04-2017;727019;717153
11-04-2017;722739;712227
12-04-2017;714170;708050
13-04-2017;719487;711883
14-04-2017;725450;716262
15-04-2017;718520;707874
16-04-2017;674052;695474
17-04-2017;699615;714345
18-04-2017;709287;710238
19-04-2017;697509;708936
20-04-2017;689442;705817
21-04-2017;690926;712034
22-04-2017;664978;695232
23-04-2017;668175;690320
24-04-2017;699394;705150
25-04-2017;694764;697804
26-04-2017;685938;691679
27-04-2017;686360;691628
28-04-2017;684321;684971
29-04-2017;657476;668560
