Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2017;2603906;2553314
01-09-2017;2553866;2503528
02-09-2017;2517327;2450168
03-09-2017;2497690;2431231
04-09-2017;2608491;2554192
05-09-2017;2634120;2586400
06-09-2017;2660757;2604472
07-09-2017;2653722;2598071
08-09-2017;2662164;2604130
09-09-2017;2585639;2528526
10-09-2017;2558704;2501560
11-09-2017;2666257;2621164
12-09-2017;2680271;2626257
13-09-2017;2683181;2631851
14-09-2017;2668788;2618603
15-09-2017;2652960;2608332
16-09-2017;2590314;2529848
17-09-2017;2564468;2508777
18-09-2017;2675208;2631702
19-09-2017;2699962;2646622
20-09-2017;2697031;2647806
21-09-2017;2715162;2665150
22-09-2017;2734058;2683755
23-09-2017;2666857;2613819
24-09-2017;2638910;2580913
25-09-2017;2765185;2717688
26-09-2017;2793348;2746663
27-09-2017;2826322;2775083
28-09-2017;2863077;2808224
29-09-2017;2882596;2831729
