Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2012;93801;90916
01-04-2012;94824;90787
02-04-2012;98895;92016
03-04-2012;100147;92798
04-04-2012;100546;92156
05-04-2012;100093;91914
06-04-2012;99654;91997
07-04-2012;95264;88635
08-04-2012;94590;88069
09-04-2012;93375;86784
10-04-2012;93250;86734
11-04-2012;93473;86957
12-04-2012;93855;87140
13-04-2012;94105;86652
14-04-2012;93161;85276
15-04-2012;91408;83351
16-04-2012;91482;84132
17-04-2012;90774;83421
18-04-2012;89425;81811
19-04-2012;88902;81332
20-04-2012;88285;80515
21-04-2012;87586;79317
22-04-2012;88311;80117
23-04-2012;89482;81625
24-04-2012;87323;79498
25-04-2012;87772;79720
26-04-2012;90956;83318
27-04-2012;87867;80329
28-04-2012;87331;79750
29-04-2012;81932;77781
