Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2013;461483;478456
01-09-2013;461809;477396
02-09-2013;466820;485166
03-09-2013;470124;485408
04-09-2013;469328;482727
05-09-2013;466856;483715
06-09-2013;470538;485998
07-09-2013;464707;480510
08-09-2013;464237;483114
09-09-2013;480075;498859
10-09-2013;485231;501660
11-09-2013;488848;505063
12-09-2013;490148;509505
13-09-2013;491232;514086
14-09-2013;483628;503334
15-09-2013;488158;504273
16-09-2013;506878;527396
17-09-2013;509373;529147
18-09-2013;519990;536446
19-09-2013;525742;539925
20-09-2013;523028;543957
21-09-2013;514772;536893
22-09-2013;520792;536905
23-09-2013;532976;544993
24-09-2013;526492;536882
25-09-2013;521373;531059
26-09-2013;529827;537151
27-09-2013;528438;538712
28-09-2013;528834;535205
29-09-2013;528673;533815
