Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2012;305697;290470
02-12-2012;307062;281967
03-12-2012;319130;296125
04-12-2012;328178;297622
05-12-2012;332367;298533
06-12-2012;329381;297729
07-12-2012;331696;299854
08-12-2012;329841;291449
09-12-2012;327006;287822
10-12-2012;341632;304706
11-12-2012;343614;303963
12-12-2012;344298;300278
13-12-2012;347796;303924
14-12-2012;345310;304923
15-12-2012;343078;296592
16-12-2012;339053;296296
17-12-2012;351157;313571
18-12-2012;354145;317353
19-12-2012;358017;326768
20-12-2012;357973;330714
21-12-2012;357711;328075
22-12-2012;356235;317951
23-12-2012;356615;313879
24-12-2012;370854;330099
25-12-2012;367873;326808
26-12-2012;351841;318824
27-12-2012;349027;312739
28-12-2012;336472;303352
29-12-2012;334307;296694
30-12-2012;334213;287253
