Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2012;194079;202030
01-09-2012;173718;194231
02-09-2012;175436;190055
03-09-2012;179652;198248
04-09-2012;184135;200275
05-09-2012;184705;201846
06-09-2012;180469;201667
07-09-2012;187067;203616
08-09-2012;178096;195308
09-09-2012;171789;191155
10-09-2012;189067;200671
11-09-2012;185622;200180
12-09-2012;183705;201966
13-09-2012;180241;202570
14-09-2012;179403;202437
15-09-2012;177362;196398
16-09-2012;173687;192454
17-09-2012;188538;203594
18-09-2012;201463;202999
19-09-2012;204406;203062
20-09-2012;201842;203301
21-09-2012;200966;204051
22-09-2012;193268;196725
23-09-2012;191424;193181
24-09-2012;204728;201792
25-09-2012;200471;203015
26-09-2012;198021;202714
27-09-2012;198974;203684
28-09-2012;197774;203497
29-09-2012;194448;197430
