Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2018;3319418;3242842
02-12-2018;3272151;3201899
03-12-2018;3373468;3316077
04-12-2018;3379092;3325141
05-12-2018;3382642;3326020
06-12-2018;3379002;3324095
07-12-2018;3390362;3333362
08-12-2018;3321359;3243521
09-12-2018;3275730;3200465
10-12-2018;3376576;3309163
11-12-2018;3370265;3308338
12-12-2018;3361240;3300256
13-12-2018;3352458;3289145
14-12-2018;3361884;3295224
15-12-2018;3308754;3222913
16-12-2018;3282767;3211641
17-12-2018;3435768;3368459
18-12-2018;3455674;3386442
19-12-2018;3456615;3387408
20-12-2018;3468229;3406399
21-12-2018;3492965;3424582
22-12-2018;3407731;3326295
23-12-2018;3361252;3277517
24-12-2018;3467778;3407479
25-12-2018;3479797;3420971
26-12-2018;3481157;3426855
27-12-2018;3461459;3414449
28-12-2018;3437594;3383946
29-12-2018;3363536;3311619
30-12-2018;3305282;3229229
