Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2019;3434536;3383577
30-01-2019;3414953;3363614
31-01-2019;3407794;3355220
01-02-2019;3412712;3361260
02-02-2019;3359295;3289550
03-02-2019;3319940;3252845
04-02-2019;3425213;3372213
05-02-2019;3440229;3383716
06-02-2019;3458568;3400251
07-02-2019;3457319;3399569
08-02-2019;3433487;3370603
09-02-2019;3355645;3275290
10-02-2019;3298294;3223563
11-02-2019;3386498;3332211
12-02-2019;3375642;3320218
13-02-2019;3364154;3305896
14-02-2019;3347667;3289255
15-02-2019;3328247;3273305
16-02-2019;3245952;3164315
17-02-2019;3194752;3114412
18-02-2019;3279103;3220664
19-02-2019;3279745;3227385
20-02-2019;3290781;3232773
21-02-2019;3294205;3239947
22-02-2019;3298958;3239669
23-02-2019;3222380;3134092
24-02-2019;3194628;3111374
25-02-2019;3289002;3222301
26-02-2019;3272694;3211323
27-02-2019;3268885;3211633
