Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2012;307794;280362
01-11-2012;317533;276674
02-11-2012;312579;275373
03-11-2012;310161;264259
04-11-2012;298260;256344
05-11-2012;299045;259155
06-11-2012;304288;273515
07-11-2012;304214;272710
08-11-2012;302040;273812
09-11-2012;303309;274954
10-11-2012;297879;267078
11-11-2012;296625;262912
12-11-2012;300597;276087
13-11-2012;304575;275257
14-11-2012;303145;277151
15-11-2012;301352;274455
16-11-2012;300595;273210
17-11-2012;296945;263391
18-11-2012;288044;258293
19-11-2012;296736;271362
20-11-2012;301796;271996
21-11-2012;300965;273324
22-11-2012;301319;272303
23-11-2012;305619;273262
24-11-2012;307601;263153
25-11-2012;306959;261899
26-11-2012;310732;278497
27-11-2012;312740;282108
28-11-2012;322635;289686
29-11-2012;319826;297962
