Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2015;594350;604534
01-06-2015;614813;627651
02-06-2015;622335;630800
03-06-2015;633447;628760
04-06-2015;640688;627716
05-06-2015;635893;628108
06-06-2015;609617;607961
07-06-2015;602277;605535
08-06-2015;633039;628865
09-06-2015;633372;632469
10-06-2015;622731;629557
11-06-2015;638357;629703
12-06-2015;599107;608454
13-06-2015;594636;611092
14-06-2015;607176;612641
15-06-2015;640134;632456
16-06-2015;640621;631661
17-06-2015;631242;629567
18-06-2015;631095;632242
19-06-2015;636350;632944
20-06-2015;628302;621645
21-06-2015;606467;614525
22-06-2015;645731;639828
23-06-2015;642325;636468
24-06-2015;647321;639692
25-06-2015;650929;639505
26-06-2015;655186;641615
27-06-2015;627083;625136
28-06-2015;609668;618129
29-06-2015;645835;641486
