Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2016;771845;776137
02-12-2016;768512;767463
03-12-2016;751632;730303
04-12-2016;746531;716164
05-12-2016;778448;768926
06-12-2016;783402;768478
07-12-2016;802816;788153
08-12-2016;793410;775942
09-12-2016;787789;765787
10-12-2016;755816;723274
11-12-2016;741997;718102
12-12-2016;799881;776636
13-12-2016;801795;791995
14-12-2016;811626;800035
15-12-2016;830497;792093
16-12-2016;820210;805366
17-12-2016;762604;756758
18-12-2016;735603;723357
19-12-2016;766898;760581
20-12-2016;770307;765495
21-12-2016;781855;763793
22-12-2016;759710;754463
23-12-2016;762874;755131
24-12-2016;720515;714155
25-12-2016;720328;702781
26-12-2016;753351;741236
27-12-2016;747155;735255
28-12-2016;731033;728095
29-12-2016;711718;726035
30-12-2016;698801;716351
