Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2013;82745;69227
01-06-2013;81386;68162
02-06-2013;78324;65451
03-06-2013;80816;67809
04-06-2013;81456;68577
05-06-2013;81889;68879
06-06-2013;80797;67980
07-06-2013;80820;68045
08-06-2013;79340;66660
09-06-2013;73624;66305
10-06-2013;69789;67208
11-06-2013;74933;65616
12-06-2013;73263;65413
13-06-2013;79237;66768
14-06-2013;77675;65592
15-06-2013;76250;63978
16-06-2013;75924;63788
17-06-2013;77839;65733
18-06-2013;76047;64104
19-06-2013;76822;64911
20-06-2013;77756;65825
21-06-2013;77117;65172
22-06-2013;75490;63409
23-06-2013;74285;62175
24-06-2013;77155;65001
25-06-2013;78507;65632
26-06-2013;79537;65338
27-06-2013;80062;65955
28-06-2013;80274;66095
29-06-2013;77880;63878
