Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2018;814893;783836
02-12-2018;792713;773881
03-12-2018;815762;794216
04-12-2018;813346;787594
05-12-2018;809616;785470
06-12-2018;797463;782961
07-12-2018;802753;791284
08-12-2018;795845;778239
09-12-2018;794445;769938
10-12-2018;805210;788801
11-12-2018;802255;794724
12-12-2018;802211;792465
13-12-2018;799040;783320
14-12-2018;801145;787946
15-12-2018;797897;778962
16-12-2018;786055;773600
17-12-2018;819067;794253
18-12-2018;828250;793962
19-12-2018;829502;799672
20-12-2018;814979;806333
21-12-2018;829736;811901
22-12-2018;826764;799947
23-12-2018;809963;797962
24-12-2018;837306;822048
25-12-2018;839060;823770
26-12-2018;848317;826824
27-12-2018;837270;821191
28-12-2018;841090;812628
29-12-2018;812799;797088
30-12-2018;795717;783937
