Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2012;195235;180958
02-05-2012;200163;191602
03-05-2012;198990;193307
04-05-2012;199857;195058
05-05-2012;187079;195827
06-05-2012;177578;187750
07-05-2012;178522;188950
08-05-2012;175495;187851
09-05-2012;171895;182929
10-05-2012;188420;198042
11-05-2012;198108;202318
12-05-2012;191581;202114
13-05-2012;178206;193514
14-05-2012;198892;200774
15-05-2012;209217;201441
16-05-2012;207436;201340
17-05-2012;207426;201331
18-05-2012;201921;199194
19-05-2012;178151;193307
20-05-2012;172630;187881
21-05-2012;194114;199040
22-05-2012;194547;200536
23-05-2012;198441;201496
24-05-2012;200848;199669
25-05-2012;198265;197193
26-05-2012;185597;187951
27-05-2012;184706;184221
28-05-2012;196614;193371
29-05-2012;198488;196537
30-05-2012;192863;196315
