Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2011;719105;645498
01-11-2011;721824;646656
02-11-2011;721807;647908
03-11-2011;704766;643485
04-11-2011;655109;595749
05-11-2011;660200;603857
06-11-2011;678622;620306
07-11-2011;738456;688072
08-11-2011;764900;695946
09-11-2011;762228;691114
10-11-2011;770679;696241
11-11-2011;766862;691268
12-11-2011;713985;651488
13-11-2011;695441;637370
14-11-2011;762648;698677
15-11-2011;769080;697070
16-11-2011;788314;705268
17-11-2011;778670;708419
18-11-2011;768126;694301
19-11-2011;742640;659422
20-11-2011;725348;644595
21-11-2011;792574;708437
22-11-2011;807670;719504
23-11-2011;816224;725505
24-11-2011;815012;728988
25-11-2011;796436;717290
26-11-2011;738830;672214
27-11-2011;722112;646470
28-11-2011;777531;701062
29-11-2011;788456;700212
