Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2013;80255;68931
02-08-2013;78791;67753
03-08-2013;75900;67428
04-08-2013;74776;66763
05-08-2013;79280;68208
06-08-2013;80065;68936
07-08-2013;79380;68360
08-08-2013;79884;68738
09-08-2013;79386;68312
10-08-2013;74218;65838
11-08-2013;74802;66353
12-08-2013;79964;68704
13-08-2013;79669;68260
14-08-2013;79790;68271
15-08-2013;79124;67910
16-08-2013;78921;68114
17-08-2013;75564;67272
18-08-2013;74909;66517
19-08-2013;78875;68458
20-08-2013;77297;67172
21-08-2013;76281;66541
22-08-2013;77608;67735
23-08-2013;77568;67824
24-08-2013;75640;66441
25-08-2013;75128;65397
26-08-2013;78608;66681
27-08-2013;76097;64984
28-08-2013;76262;65125
29-08-2013;78461;67379
30-08-2013;79109;68212
