Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2017;112463;107498
02-01-2017;114741;109712
03-01-2017;119205;113420
04-01-2017;118521;112990
05-01-2017;117945;113021
06-01-2017;117445;112339
07-01-2017;115591;110564
08-01-2017;116334;111313
09-01-2017;119407;114337
10-01-2017;121453;116460
11-01-2017;122823;117922
12-01-2017;123357;118521
13-01-2017;121711;118648
14-01-2017;118953;115958
15-01-2017;117167;114081
16-01-2017;117931;114368
17-01-2017;117868;114090
18-01-2017;119222;115221
19-01-2017;119964;115284
20-01-2017;122280;117265
21-01-2017;120690;115840
22-01-2017;121310;116250
23-01-2017;124361;119223
24-01-2017;122749;117850
25-01-2017;121053;116072
26-01-2017;120598;115566
27-01-2017;120574;115480
28-01-2017;117337;112490
29-01-2017;119981;114817
30-01-2017;121637;116710
