Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2015;226266;208063
02-07-2015;225706;207004
03-07-2015;225567;208882
04-07-2015;204611;198048
05-07-2015;199579;194709
06-07-2015;212757;206194
07-07-2015;218191;210558
08-07-2015;216431;207953
09-07-2015;216542;205977
10-07-2015;214569;207315
11-07-2015;214215;200170
12-07-2015;208800;198514
13-07-2015;211111;210779
14-07-2015;206115;210151
15-07-2015;203956;205515
16-07-2015;207079;204016
17-07-2015;214741;205050
18-07-2015;200909;197660
19-07-2015;197752;195799
20-07-2015;209262;206924
21-07-2015;214594;208139
22-07-2015;216331;210893
23-07-2015;216441;210756
24-07-2015;218874;208434
25-07-2015;203641;197875
26-07-2015;201358;195397
27-07-2015;207585;206823
28-07-2015;210419;208796
29-07-2015;210969;208397
30-07-2015;212054;208705
