Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2014;2381202;2365172
01-06-2014;2335029;2320762
02-06-2014;2464052;2447267
03-06-2014;2476837;2457953
04-06-2014;2488284;2465270
05-06-2014;2494887;2477358
06-06-2014;2494475;2481204
07-06-2014;2389528;2372407
08-06-2014;2332942;2328449
09-06-2014;2471081;2458074
10-06-2014;2462974;2445643
11-06-2014;2431957;2422334
12-06-2014;2323432;2302476
13-06-2014;2309170;2292871
14-06-2014;2286825;2282119
15-06-2014;2272095;2271954
16-06-2014;2410570;2402742
17-06-2014;2421616;2414826
18-06-2014;2435678;2431090
19-06-2014;2436203;2427696
20-06-2014;2421041;2411886
21-06-2014;2330189;2324990
22-06-2014;2283969;2279604
23-06-2014;2422955;2412572
24-06-2014;2432403;2421513
25-06-2014;2436717;2425326
26-06-2014;2448914;2428874
27-06-2014;2455091;2431343
28-06-2014;2359451;2336619
29-06-2014;2305622;2286393
