Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2019;315950;286905
01-11-2019;314056;284200
02-11-2019;311784;275710
03-11-2019;312418;271428
04-11-2019;314688;269837
05-11-2019;313150;282362
06-11-2019;311408;283766
07-11-2019;313562;287027
08-11-2019;312711;292125
09-11-2019;312858;281786
10-11-2019;308938;273849
11-11-2019;318198;281429
12-11-2019;320021;284832
13-11-2019;319652;283788
14-11-2019;315381;278645
15-11-2019;308627;278595
16-11-2019;301564;274442
17-11-2019;302953;271175
18-11-2019;302783;279804
19-11-2019;305559;281460
20-11-2019;306143;282608
21-11-2019;317029;282490
22-11-2019;336519;288777
23-11-2019;334818;286074
24-11-2019;337936;285467
25-11-2019;326852;294649
26-11-2019;327802;295427
27-11-2019;328512;293780
28-11-2019;327934;293821
29-11-2019;333857;292686
