Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2017;629907;623390
02-07-2017;615779;618932
03-07-2017;631228;632422
04-07-2017;624610;628480
05-07-2017;618061;629148
06-07-2017;624580;638081
07-07-2017;630296;639272
08-07-2017;612739;621987
09-07-2017;612510;615654
10-07-2017;639940;629272
11-07-2017;636668;627446
12-07-2017;639145;626015
13-07-2017;626271;624276
14-07-2017;643360;629952
15-07-2017;626550;619428
16-07-2017;627225;616804
17-07-2017;645492;632884
18-07-2017;641047;634099
19-07-2017;639541;630879
20-07-2017;644966;631373
21-07-2017;642601;634185
22-07-2017;628351;618689
23-07-2017;626555;617846
24-07-2017;632585;639791
25-07-2017;631573;637159
26-07-2017;636043;637678
27-07-2017;661369;644062
28-07-2017;664632;648812
29-07-2017;654155;632758
30-07-2017;638772;627065
