Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2018;616010;648771
02-03-2018;621329;650883
03-03-2018;614461;644551
04-03-2018;613412;640746
05-03-2018;621416;647778
06-03-2018;621009;641832
07-03-2018;614471;635344
08-03-2018;594714;621717
09-03-2018;600464;623408
10-03-2018;599077;624155
11-03-2018;591845;620357
12-03-2018;605259;628387
13-03-2018;594991;628455
14-03-2018;594772;631971
15-03-2018;594827;625824
16-03-2018;585237;618269
17-03-2018;577950;607332
18-03-2018;571616;594123
19-03-2018;581481;604491
20-03-2018;583084;601813
21-03-2018;582820;598013
22-03-2018;574283;594081
23-03-2018;575280;589491
24-03-2018;567098;582325
25-03-2018;567155;586573
26-03-2018;575791;593978
27-03-2018;577016;594719
28-03-2018;565441;588804
29-03-2018;562583;584604
30-03-2018;575693;585791
